user|item|rating
15|247563|80
15|349451|80
15|378073|80
15|392512|90
15|538823|80
15|568182|90
15|569850|90
15|600770|80
15|56198|90
15|499580|90
15|9101|90
15|282555|50
15|316142|30
15|427277|30
15|390355|90
15|436069|90
15|200715|90
15|189644|90
15|115101|30
15|239126|50
15|537420|70
15|580346|90
15|131263|90
15|300686|70
15|507458|90
15|287777|90
15|334161|90
15|335691|90
15|397480|90
15|140534|90
15|519102|90
15|96248|0
15|113299|0
15|31260|90
15|131567|0
15|189820|90
15|471192|90
15|548498|0
15|191674|70
15|250060|90
15|497792|90
15|558989|0
15|186088|90
15|517526|90
15|139648|0
15|173455|0
15|175835|0
15|190141|0
15|205234|90
15|224226|90
15|226122|0
15|576009|50
15|684|0
15|231593|0
15|512429|50
15|549484|50
15|235250|90
15|566020|90
15|604003|30
15|3610|70
15|291523|30
15|378655|70
15|120758|0
15|197335|0
15|470288|70
15|130520|90
15|249504|90
15|385495|90
15|403644|90
15|521058|0
15|6608|0
15|264677|0
15|281750|0
15|452526|0
15|452599|90
15|147809|70
15|167713|0
15|350132|0
15|522229|30
15|562028|0
15|586616|90
15|588678|0
15|600472|70
15|582071|0
15|16937|0
15|181458|0
15|304583|90
15|339929|90
15|533223|90
15|348642|0
15|199317|90
15|213893|90
15|335829|0
15|599413|90
15|508390|30
15|337486|90
15|531619|90
15|380164|0
15|44267|0
15|63146|90
15|135075|0
15|276316|90
15|298318|0
15|392726|90
15|442631|90
15|513340|0
15|51407|30
15|81569|30
15|180771|30
15|42710|90
15|123345|30
15|214206|0
15|272524|0
15|296157|0
15|339862|0
15|475531|0
15|614426|0
15|90700|90
15|377408|0
15|136377|0
15|441312|0
15|474893|0
15|109715|90
15|410334|90
15|551567|0
15|116823|90
15|132595|0
15|188235|0
15|241207|0
15|269273|0
15|613227|90
15|274248|70
15|432948|70
15|458060|0
15|70267|0
15|398139|0
15|591753|0
15|21608|0
15|554099|0
15|600969|0
16|392726|90
16|434455|90
16|306988|90
16|622325|50
16|195167|90
16|222533|90
16|454436|90
16|440749|90
16|346457|90
16|556458|90
16|558154|90
16|173301|90
16|478414|90
16|612481|90
16|22757|50
16|137050|90
16|375693|90
16|80091|90
16|489154|90
16|608376|90
16|509945|90
16|175835|90
16|49669|90
16|275261|90
16|607946|90
16|219179|50
16|592747|90
16|208031|50
16|554099|90
16|523672|90
16|528144|90
16|624662|90
16|385552|90
16|507010|90
16|572680|90
16|120328|90
16|325936|90
16|85222|90
16|217506|90
16|75906|70
16|507237|50
16|55345|50
16|219277|90
16|295824|90
16|575923|90
16|589869|90
16|601402|90
16|490754|90
16|224051|90
16|107190|90
16|428598|50
16|401347|70
17|17863|80
17|18519|90
17|34525|90
17|40476|90
17|46539|90
17|123025|90
17|134930|90
17|136867|90
17|140753|90
17|159871|90
17|175835|90
17|189820|90
17|190019|90
17|192496|90
17|205871|90
17|210226|90
17|213829|90
17|217506|90
17|224051|90
17|248550|90
17|257158|80
17|257310|90
17|261386|90
17|324045|90
17|325346|90
17|354153|90
17|371598|90
17|382448|90
17|392167|90
17|392726|90
17|393059|80
17|397543|90
17|397620|90
17|403340|90
17|405897|90
17|410606|90
17|428598|90
17|436056|90
17|440749|90
17|477870|90
17|498795|90
17|540934|90
18|17863|80
18|85222|90
18|88858|80
18|153097|90
18|173301|90
18|175835|90
18|259552|90
18|261386|90
18|263294|90
18|307036|90
18|385552|90
18|417011|90
18|428598|90
18|436056|90
18|451800|90
18|454436|90
18|460065|90
18|490754|90
18|503258|90
18|543790|90
18|558154|90
18|192496|70
18|540934|50
18|607946|50
18|216505|0
18|257158|50
18|513664|0
18|600770|90
18|85012|30
18|142902|0
18|147073|70
18|155522|30
18|211566|0
18|315452|0
18|349388|0
18|386887|0
18|393059|90
18|419241|70
18|475026|70
18|523223|0
18|531386|0
18|599530|0
18|602548|0
18|25311|70
18|156663|30
18|179785|30
18|194044|0
18|196203|0
18|207030|50
18|222533|30
18|248550|0
18|270248|0
18|325936|70
18|375693|50
18|440749|50
18|608376|50
18|609785|90
18|617646|70
18|622325|90
18|146781|0
18|7179|0
18|414348|75
18|189577|90
18|497225|70
18|240879|70
18|248495|70
18|342607|0
18|338448|70
18|292737|90
18|528144|70
18|160690|0
18|209886|70
18|244103|50
18|182140|90
18|414832|50
18|302202|50
18|427153|30
18|83877|70
18|109227|70
18|557332|70
18|444718|0
18|276527|90
18|596939|70
18|145610|90
18|98085|90
18|323933|70
18|296700|50
18|270035|70
19|242331|70
19|249395|90
19|2255|90
19|17863|80
19|19106|90
19|56970|90
19|119154|90
19|194044|90
19|225587|90
19|257158|80
19|259552|90
19|275261|90
19|324045|90
19|349250|90
19|349388|80
19|361313|90
19|382448|90
19|466895|90
19|493655|90
20|9101|90
20|56437|90
20|74968|90
20|163101|90
20|175835|90
20|180037|90
20|189820|90
20|192496|90
20|212016|90
20|247563|80
20|349451|80
20|357972|90
20|378073|80
21|618845|90
21|189820|90
21|374309|90
21|406596|90
21|582591|80
21|297857|90
21|471460|90
21|152237|30
21|419365|90
21|498871|30
21|544994|30
21|622250|90
21|25311|90
21|109546|50
21|123025|50
21|126876|90
21|481554|70
21|572144|90
21|131263|90
21|159688|90
21|504185|90
21|405334|90
21|417830|90
21|531860|90
21|57141|90
21|548661|90
21|594115|90
21|392167|90
21|491236|90
21|588393|90
21|228037|90
21|159592|70
21|185112|90
21|270248|90
21|350004|90
21|532703|70
21|538401|90
21|476626|90
21|538223|90
21|61967|90
21|596241|70
21|43570|90
21|146781|90
21|234801|90
21|57700|90
21|61720|90
21|371762|90
21|127196|90
21|218350|90
21|325346|90
21|488988|90
21|528547|90
21|543844|90
21|88594|90
21|190369|90
21|619481|90
21|340977|90
21|434217|90
21|499580|90
21|17820|90
21|423505|90
21|40476|90
21|517703|90
21|22186|90
21|39084|90
21|134930|90
21|327995|50
21|359696|90
21|130243|50
21|207030|90
21|535411|70
21|328682|90
21|400847|50
21|434567|50
21|457583|50
21|46873|90
21|548544|90
21|70702|50
21|127982|70
21|336824|70
21|254402|90
21|413152|90
21|497792|90
21|29753|90
21|138675|90
21|149980|90
21|16695|90
21|22757|90
21|283822|90
21|589869|90
21|65358|90
21|265758|90
21|307178|90
21|337187|90
21|345251|90
21|554299|90
21|48827|70
21|187485|50
21|435806|70
21|150971|90
21|177946|90
21|569455|90
21|23234|90
21|275261|90
21|389239|90
21|80034|90
21|405497|90
21|62810|90
21|182385|90
21|190823|90
21|307252|90
21|392795|90
21|447853|90
21|95032|70
21|438228|70
21|451159|70
21|172176|90
21|182140|90
21|377211|90
21|156621|90
21|255947|90
21|268750|90
22|12563|90
22|68496|90
22|74968|90
22|129462|90
22|144592|80
22|180037|90
22|194044|90
22|283332|80
22|370371|80
22|382315|80
22|405897|90
22|531386|80
22|569455|90
22|589856|90
22|189820|100
22|563381|0
22|62810|0
22|105882|0
22|165027|0
22|61720|90
22|197860|90
22|288450|90
22|110630|90
22|158229|90
22|251407|90
22|169708|90
23|267723|0
23|119236|90
23|172176|90
23|182140|90
23|377211|90
23|274231|90
23|299915|90
23|614911|90
23|20700|90
23|58016|0
23|82671|50
23|425983|0
23|557286|0
23|587196|0
23|66290|50
23|78149|30
23|89472|0
23|323883|0
23|361462|0
23|516738|50
23|611495|50
23|168385|0
23|250030|0
23|502081|50
23|505868|30
23|540255|0
23|553954|0
23|595659|70
23|183450|30
23|503258|70
23|56437|90
23|152653|90
23|529175|90
23|544999|90
23|305169|90
23|423471|90
23|21239|90
23|470980|90
23|533553|90
23|46484|90
23|609809|90
23|268443|90
23|428189|90
23|482010|90
23|262752|90
23|535864|90
23|407518|90
23|471255|90
23|55345|90
23|316743|90
23|458785|90
23|159089|90
23|34525|90
23|525971|90
23|156539|90
23|48802|90
23|107536|90
23|282465|90
23|603439|90
23|83273|90
23|359283|90
23|558154|90
23|213829|70
23|265101|90
23|520364|70
23|17550|90
24|268443|50
24|436056|50
24|131263|50
24|357972|50
24|235966|50
24|267723|50
24|283541|50
24|405897|50
24|418677|70
24|227064|50
24|509972|70
24|56524|50
24|218775|70
24|616983|90
24|55345|70
24|33455|50
24|119236|90
24|166998|90
24|173301|90
24|219179|90
24|346457|90
24|387522|90
24|411221|90
24|423102|90
24|470248|90
24|489154|90
24|492607|90
24|503258|90
24|543790|90
24|607946|90
24|421821|70
24|9101|70
24|202067|70
24|453488|50
24|520448|90
24|79761|70
24|344617|70
24|340873|50
24|84547|70
24|509046|70
24|76355|70
24|425983|70
24|612717|70
24|610727|90
24|75343|90
24|480801|90
24|434455|0
24|504185|0
24|147073|90
24|6337|90
24|82760|90
24|187205|90
24|49439|90
24|431048|90
24|325936|70
24|261386|90
24|568350|70
24|257158|70
24|393059|50
24|600770|50
24|531386|70
24|22757|70
24|237542|50
24|375693|70
24|315452|50
24|419241|70
24|126944|70
24|183450|70
24|300733|70
24|481274|50
24|499437|70
24|569179|70
24|267846|90
24|406596|50
24|440749|90
24|160716|70
24|195167|0
24|217157|90
24|225587|70
24|36142|70
24|17497|70
24|306988|70
24|282465|70
24|207030|70
24|189820|70
24|589869|70
24|55629|50
24|451800|50
24|269079|90
24|430559|70
24|228988|70
24|206576|70
24|490754|90
25|9101|90
25|17863|80
25|47528|90
25|119752|80
25|145588|90
25|175835|90
25|189820|90
25|206975|90
25|247563|80
25|257158|80
25|349451|80
25|357972|90
25|359811|90
25|378073|80
25|405897|90
25|440749|90
25|457354|90
25|479777|90
25|484497|80
25|492607|90
25|493655|90
25|499437|90
25|517526|90
25|528166|80
26|17863|80
26|34525|90
26|34812|90
26|36870|80
26|88858|80
26|96467|90
26|111280|80
26|112642|90
26|117158|90
26|123601|80
26|131779|90
26|144592|80
26|147073|80
26|148116|90
26|149616|90
26|166998|90
26|169708|90
26|180171|90
26|198528|90
26|225587|90
26|227064|90
26|228988|90
26|230673|90
26|234288|80
26|248550|90
26|249902|90
26|250228|90
26|267723|90
26|267846|90
26|283332|80
26|283541|90
26|303578|90
26|304287|90
26|370371|80
26|382315|80
26|386899|90
26|387522|90
26|397620|90
26|402723|90
26|418175|90
26|423702|90
26|425002|90
26|428105|90
26|448342|90
26|451800|90
26|453396|90
26|454149|90
26|470248|90
26|493655|90
26|531386|80
26|532569|90
27|96319|100
27|210226|100
27|210839|90
27|234288|80
27|533654|90
27|582591|80
27|608694|0
27|434455|100
27|40476|100
27|327995|100
27|406596|100
27|539126|0
27|21931|100
27|34525|0
27|158502|0
27|320337|100
27|385552|0
27|405897|0
27|477870|0
27|557599|0
27|610727|0
27|616799|0
27|617646|0
27|128024|0
27|257310|0
27|608347|100
27|30804|100
27|302718|100
27|87477|100
27|48098|100
27|206721|100
27|247304|100
27|309662|100
27|353334|100
27|466031|100
27|491842|100
27|576359|100
27|616015|100
27|200982|100
27|496998|100
27|555535|100
27|16672|100
27|32330|100
27|121015|100
27|427524|100
27|128620|100
27|535864|100
27|603439|100
27|165039|100
27|205252|100
27|548661|100
27|548750|100
27|617539|100
27|624626|100
27|490080|100
27|125870|0
27|550264|0
27|273345|100
27|423471|100
27|305169|100
27|6179|100
27|199196|100
27|233335|100
27|433334|100
27|363510|100
27|372024|100
27|457288|0
27|494123|0
27|213277|0
27|619472|0
27|459930|100
27|16768|100
27|105603|100
27|487577|0
27|514729|0
27|146103|100
27|529727|90
27|262752|100
27|263582|100
27|39908|100
27|466637|100
27|390024|0
27|517703|100
27|169708|100
27|553310|100
27|270959|0
27|516892|100
27|349952|100
27|242640|0
27|129067|100
27|476814|100
27|291631|0
27|509814|100
27|153380|100
27|136135|100
27|164930|0
27|252356|0
27|97517|100
27|44078|0
27|267906|75
27|470035|0
27|342916|100
27|480250|0
27|469591|0
27|181801|80
27|155375|0
27|501784|100
27|193586|0
27|585367|100
27|51450|100
27|152584|80
27|127106|100
27|86364|100
27|543767|0
27|70484|100
27|592390|100
27|597811|100
27|149837|100
27|261700|100
27|587520|100
27|606467|100
27|334424|0
27|564724|0
27|207515|100
27|390288|0
27|394622|0
27|388345|100
27|441820|100
27|318571|100
27|536987|80
27|167021|100
27|299424|100
27|620068|100
27|442648|100
27|619103|0
27|382311|100
27|484898|100
27|421028|100
27|123640|0
27|606022|100
27|301227|0
27|44399|0
27|102700|100
27|55060|100
27|88857|0
27|257241|100
27|458874|0
27|39424|100
27|155953|0
27|360926|0
27|434228|0
27|247796|100
27|292779|0
27|392367|100
27|100539|0
27|551631|100
27|345234|100
27|69540|100
27|536481|100
27|107857|0
27|120206|85
27|107768|100
27|419352|100
27|168147|0
27|407244|100
27|196831|75
27|471213|100
27|420128|100
27|141590|90
27|184312|100
27|341009|100
27|382117|81
27|392431|100
27|435801|100
27|437080|100
27|485754|100
27|528753|72
27|531030|83
27|496426|100
27|303799|59
27|458419|100
27|280883|100
27|71489|0
27|242317|0
27|451063|0
27|492228|100
27|130201|90
27|366599|100
27|558154|100
27|609809|100
27|56437|100
27|28710|0
27|123811|0
27|239654|0
27|318567|0
27|391656|0
27|439149|0
27|548649|0
27|551323|0
27|90840|0
27|169942|90
27|170155|50
27|296143|50
27|329754|30
27|460189|30
27|1127|0
27|164796|0
27|429822|0
27|458440|0
27|592471|30
27|617683|0
27|272893|50
27|503586|50
27|598742|70
27|471192|0
27|416032|90
27|433933|90
27|574204|90
27|112273|0
27|216477|30
27|60117|70
27|82199|50
27|111218|30
27|197656|30
27|270248|50
27|324045|50
27|446978|0
27|478414|70
27|526110|50
27|14472|50
27|18260|0
27|51137|30
27|189820|0
27|435892|30
27|569554|30
27|69294|70
27|119488|70
27|345747|70
27|392167|70
27|410641|50
27|467983|50
27|552789|50
27|6995|30
27|617405|50
27|427465|30
27|557441|70
27|2184|50
27|325305|50
27|206975|70
27|456423|70
27|12172|70
27|403923|70
27|25311|70
27|192600|50
27|255533|70
27|140753|70
27|309068|70
27|50122|50
27|191090|70
27|478832|70
27|294486|50
27|366520|50
27|222718|70
27|306528|90
27|590908|50
27|153097|0
27|303655|0
27|371983|50
27|529372|70
27|277273|50
27|234923|0
27|609551|30
27|500545|30
27|188956|0
27|333640|0
27|363219|0
27|624932|70
27|206576|70
27|498283|70
27|68076|0
27|330106|0
27|433927|0
27|459826|50
28|21931|90
28|55629|90
28|70896|90
28|263294|90
28|283541|90
28|294427|90
28|323933|90
28|344617|90
28|418175|90
28|491417|90
29|88858|80
29|141286|90
29|267846|90
29|393059|80
29|398037|90
29|423102|90
29|532569|90
29|569179|90
29|609785|90
29|610727|50
29|206576|30
29|213829|30
29|433773|30
29|174260|50
29|528144|70
29|532445|70
29|188078|90
29|306909|30
29|409161|30
29|432968|0
29|436056|50
29|89662|50
29|364875|30
29|244245|0
29|273409|90
29|478414|50
29|514710|30
29|78658|30
29|94956|70
29|318034|70
29|332358|50
29|386726|30
29|119488|30
29|294427|30
29|345747|70
29|139104|30
29|383535|90
29|73692|30
29|96467|50
29|282465|30
29|385337|70
29|55098|0
29|56437|50
29|397467|50
29|405341|90
29|853|30
29|5832|30
29|62258|30
29|160716|50
29|204189|70
29|348716|0
29|551076|70
29|17497|50
29|82661|0
29|160223|30
29|211479|70
29|270248|70
29|449316|50
29|457067|70
29|552538|70
29|554205|70
29|28621|50
29|136867|50
29|292779|70
29|228988|30
29|373625|30
29|409450|50
29|196852|50
29|261010|70
29|440749|50
29|224203|0
29|472961|30
29|284412|50
29|428598|50
29|166998|50
29|318741|30
29|492607|30
29|558154|50
29|574204|50
29|308695|30
29|349262|30
29|370235|90
29|334834|90
29|513769|70
29|620109|90
29|484687|50
29|192118|70
29|544977|50
29|299620|70
30|17014|90
30|17863|80
30|21244|90
30|34525|90
30|36870|80
30|55629|90
30|56437|90
30|85012|80
30|88858|80
30|111280|80
30|119752|80
30|120443|80
30|121082|80
30|123601|80
30|145897|80
30|147073|80
30|154265|80
30|163101|90
30|187943|80
30|196852|90
30|206975|90
30|211628|80
30|216505|80
30|225587|90
30|228988|90
30|246957|80
30|248008|80
30|248089|100
30|257158|80
30|259552|90
30|262605|90
30|270248|90
30|289037|80
30|297989|90
30|303423|80
30|310434|80
30|316249|80
30|344158|80
30|344617|90
30|349250|90
30|349388|80
30|350511|90
30|354105|80
30|364441|90
30|390473|80
30|418175|90
30|419748|80
30|434897|90
30|451800|90
30|457583|90
30|465636|90
30|484497|80
30|490684|90
30|493655|90
30|509188|80
30|517337|80
30|523223|80
30|523835|90
30|526110|90
30|528166|80
30|532453|90
30|556298|80
30|556804|90
30|563692|80
30|567141|90
31|56437|90
31|88858|80
31|159568|90
31|182140|90
31|210839|90
31|226498|90
31|385552|90
31|393059|80
31|428105|90
31|428598|90
31|436056|90
31|467178|90
31|492607|90
31|499437|90
31|543790|90
31|558154|90
31|596315|90
31|607946|90
31|459475|50
31|160603|50
31|390456|50
31|435914|50
31|203537|30
31|211432|0
31|379199|30
31|225124|50
31|410641|70
31|503473|50
31|516920|90
31|308164|70
31|81316|90
31|241555|90
31|512208|90
31|394413|90
31|237610|90
31|85222|50
31|357885|90
31|190019|90
31|498795|90
31|335541|70
31|143783|90
31|146377|90
31|150507|90
31|182387|90
31|244050|90
31|437212|90
31|119722|90
31|323994|90
31|445251|90
31|482202|90
31|579919|90
31|242031|90
31|425044|70
31|500864|70
31|440749|90
31|125688|90
31|202918|50
31|495267|30
31|261386|70
31|340277|50
31|600614|50
31|235320|90
31|465889|90
31|501997|90
31|409036|90
31|175835|90
31|434455|90
31|222533|30
31|327995|90
31|431048|90
31|437608|50
31|612481|90
31|280997|90
31|33455|90
31|206975|70
31|365958|70
31|255918|90
31|610727|30
31|609551|50
31|40476|90
31|345107|50
31|574204|90
31|581560|90
31|224051|90
31|173573|90
31|327774|90
31|400443|90
31|451749|90
31|107926|90
31|403340|90
31|411119|90
31|504185|90
31|507237|90
31|303067|90
31|130054|90
31|75343|90
31|205871|90
31|292925|90
31|460065|70
31|540934|90
31|528144|90
31|28873|90
31|392726|30
31|219484|30
31|499828|30
31|28621|90
31|248699|50
31|576466|50
31|481274|90
31|194044|0
31|564472|90
31|217506|90
31|490754|90
31|468544|30
31|406596|90
31|320472|70
31|330816|90
31|169708|90
31|478832|90
31|227064|90
31|173301|70
31|346457|30
31|341671|70
31|596241|90
31|40559|90
31|186040|50
31|284378|50
31|583862|90
31|227032|90
31|65453|50
31|9067|70
31|67077|90
31|95829|50
31|13379|90
31|78051|50
31|433933|90
31|40539|50
31|26226|90
31|382448|90
31|569785|50
31|168168|50
31|140753|90
31|521697|70
31|166630|90
31|532066|70
31|257158|90
31|101977|70
31|39046|70
31|219304|50
31|405897|50
31|446655|90
31|532488|90
31|63504|90
31|288062|90
31|325936|70
31|128768|90
31|253437|90
31|620288|70
31|162643|50
31|262605|90
31|344317|90
31|531268|70
31|34256|90
31|585293|90
31|467530|90
31|294114|90
31|536560|70
31|93982|70
31|507978|70
31|470248|90
31|269414|90
32|17863|80
32|25311|90
32|120443|80
32|145897|80
32|158502|90
32|216505|80
32|234288|80
32|246957|80
32|247563|80
32|303423|80
32|349451|80
32|354105|80
32|378073|80
32|392726|90
32|509188|80
32|523223|80
32|538823|80
32|579576|90
32|582591|80
32|591461|80
32|596241|90
32|600770|80
32|327995|50
32|523293|50
32|331091|50
32|232663|0
32|245719|0
32|267846|30
32|339154|0
32|383769|0
32|569179|0
32|14598|90
32|34812|90
32|176065|0
32|288961|0
32|340873|0
32|401720|90
32|40476|90
32|464977|30
32|598742|50
32|192600|70
32|397218|70
32|131735|50
32|255554|90
32|324045|70
32|145300|30
32|173094|30
32|329434|30
32|179785|90
32|294951|50
32|304382|90
32|406596|70
32|608639|50
32|620270|50
32|303578|70
32|352538|70
32|544324|70
32|113363|30
32|436056|50
32|542891|30
32|166626|50
32|234918|30
32|612520|70
32|193141|90
32|235497|30
32|457583|30
32|385552|50
32|499487|50
32|517788|50
32|415921|70
32|434455|70
32|541688|70
32|610726|90
32|197962|70
32|539688|50
32|615774|50
32|114525|70
32|227064|50
32|521383|90
32|308210|90
32|41693|30
32|106038|50
32|213829|70
32|261089|0
32|284904|70
32|368800|30
32|39975|70
32|184153|50
32|323342|50
32|307189|70
32|554429|70
32|545707|90
32|123025|30
32|403990|30
32|585799|70
32|121071|70
32|461814|0
32|481929|0
32|571768|30
32|595204|0
32|270248|70
32|409332|30
32|490080|50
32|25851|90
32|61967|70
32|146781|30
32|147135|30
32|155445|90
32|234801|50
32|3669|0
32|35304|90
32|43570|30
32|115852|0
32|494832|0
32|41928|30
32|336216|50
32|609785|30
32|487577|90
32|517703|90
32|48414|0
32|217058|0
32|493655|0
32|135108|0
32|428105|0
32|487836|0
32|142967|30
32|143716|70
32|431082|30
32|572144|70
32|19377|0
32|34525|50
32|84547|0
32|228988|0
32|381473|50
32|477578|50
32|255918|50
32|366211|50
32|618724|50
32|182140|90
32|377211|90
32|492053|90
32|115492|30
32|138058|30
32|509123|90
32|285284|90
32|478832|90
32|529727|90
32|210839|90
32|259889|90
32|346121|90
32|48909|30
32|103373|50
32|379789|30
32|11329|30
32|127492|30
32|532569|50
32|111411|90
32|293724|90
32|476008|90
32|56437|90
32|319025|90
32|609809|90
32|392167|30
32|413152|70
32|467983|30
32|497792|70
32|602702|0
32|620544|90
32|241975|0
32|369885|0
32|512049|0
32|26738|70
32|42247|50
32|280997|70
32|2128|70
32|504185|90
32|504246|90
32|1103|90
32|132786|30
32|263283|30
32|398623|0
32|105255|70
32|150443|30
32|199893|30
32|217310|50
32|257310|30
32|303067|70
32|392367|90
32|247796|90
32|298216|50
32|299835|50
32|617646|50
32|128024|30
32|157926|0
33|94956|70
33|289767|60
33|449243|30
33|284034|90
33|297989|90
33|320337|100
33|371598|90
33|484153|90
33|12332|0
33|426246|80
33|37776|30
33|43628|90
33|232840|50
33|311779|30
33|313724|0
33|425063|90
33|466832|60
33|484898|90
33|165039|40
33|446418|70
33|179890|90
33|189820|90
33|307754|80
33|532569|80
33|56437|90
33|491343|30
33|467178|80
33|82199|40
33|269414|40
33|250270|20
33|110798|90
33|353638|90
33|412654|60
33|51137|70
33|231546|70
33|314071|60
33|101687|70
33|221655|50
33|464380|50
33|338662|100
33|275198|100
33|13279|70
33|150404|70
33|42169|60
33|115200|70
33|34525|90
33|44531|90
33|525971|90
33|235988|80
33|565899|70
33|609551|90
33|91628|90
33|217746|80
33|33962|100
33|346512|0
33|548750|97
33|529066|80
33|60120|90
33|91172|80
33|117647|80
33|207574|70
33|558154|80
33|357972|90
33|473071|90
33|603990|90
33|22201|70
33|264419|70
33|431804|80
33|25220|80
33|118221|80
33|347410|80
33|426474|80
33|438218|80
33|268555|90
33|475878|70
33|300102|70
33|576359|90
33|396152|70
33|521231|80
33|360329|70
33|392167|60
33|36278|80
33|361508|70
33|362965|70
33|612520|70
33|210839|80
33|419303|80
33|494693|80
33|381923|80
33|324554|0
33|441588|80
33|526885|70
33|40476|90
33|184312|90
33|592141|90
33|50536|90
33|466367|90
33|447942|0
33|87477|90
33|183778|80
33|436056|80
33|254676|90
33|312814|90
33|434567|80
33|457583|90
33|501315|90
33|117384|70
33|245719|60
33|569179|70
33|84921|50
33|257310|60
33|247796|90
33|517703|90
33|282581|80
33|311601|80
33|88470|60
33|114525|60
33|227064|60
33|169708|70
33|501784|80
33|553310|80
33|25311|80
33|491842|80
33|516892|80
33|57081|70
33|263522|70
33|478832|70
33|121015|90
33|210226|90
33|427465|80
33|135208|70
33|457633|80
33|535864|80
33|262752|80
33|290120|60
33|392726|60
33|399734|60
33|189952|80
33|485754|80
33|624932|90
33|206576|90
33|498283|70
33|446206|80
33|527189|70
33|57141|70
33|342916|80
33|594115|80
33|140193|80
33|309789|70
33|41626|70
33|196852|70
33|358575|70
33|536998|60
33|1127|80
33|37704|80
33|434897|80
33|466274|70
33|12172|80
33|403923|80
33|218091|90
33|409071|80
33|189880|80
33|126520|60
33|424229|60
33|496998|80
33|206975|80
33|365912|80
33|369629|80
33|477525|80
33|381557|70
33|23393|80
33|534591|80
33|31260|80
33|119264|80
33|302075|60
33|465761|70
33|76458|70
33|565866|70
33|616278|70
33|212714|60
33|214204|60
33|410641|60
33|117786|70
33|502414|60
33|40593|70
33|435801|80
33|451830|60
33|54228|80
33|604696|75
33|2164|70
33|290658|70
33|418348|0
33|130201|80
33|181633|80
33|183200|70
33|255324|70
33|130849|70
33|414424|70
33|499605|70
33|48267|70
33|55060|70
33|270248|70
33|309662|70
33|331911|70
33|19027|90
33|363756|60
33|387982|80
33|378048|60
33|440749|50
33|589876|50
33|464977|80
33|595838|90
33|74225|70
33|324045|80
33|412345|70
33|69989|80
33|185354|70
33|599752|70
33|130168|80
33|584276|70
33|30436|90
33|178179|80
33|601989|70
33|21239|80
33|182140|70
33|470980|70
33|48098|90
33|5237|70
33|590894|70
33|152437|70
33|193141|70
33|235497|70
33|462000|90
33|297550|80
33|418175|70
33|553287|70
33|276259|70
33|579490|70
33|615774|70
33|504185|70
33|538223|70
33|619557|70
33|285918|70
33|105255|70
33|303067|70
34|34667|0
34|603017|0
34|202161|0
34|362270|0
34|435599|0
34|492567|0
34|569148|0
34|588201|0
34|80657|0
34|456295|0
34|9418|0
34|271109|0
34|286809|0
34|314572|0
34|373325|0
34|407436|0
34|516652|0
34|558441|0
34|587469|0
34|3591|0
34|33050|0
34|62193|0
34|185137|0
34|186040|0
34|221695|0
34|232153|0
34|239385|0
34|288807|0
34|361946|0
34|402691|0
34|471633|0
34|520098|0
34|598421|0
34|619953|0
34|25533|0
34|60110|0
34|70872|0
34|150638|0
34|221337|0
34|261618|0
34|473875|0
34|552573|0
34|86574|0
34|91677|100
34|129462|100
34|129753|100
34|595017|100
34|619897|0
34|119288|0
34|169784|0
34|452138|0
34|606671|0
34|265758|100
34|448025|100
34|22649|0
34|347666|0
34|509046|0
34|429745|0
34|14176|0
34|102221|0
34|306147|0
34|465766|0
34|329678|0
34|435183|0
34|490327|0
34|565321|0
34|21518|0
34|102261|0
34|154299|100
34|190019|100
34|518166|100
34|584228|0
34|147862|100
34|366305|100
34|321706|0
34|66023|100
34|555366|100
34|22757|100
34|467438|100
34|12274|90
34|1315|100
34|52524|100
34|8585|0
34|358299|100
34|423471|0
34|534900|0
34|611203|100
34|425013|100
34|614925|100
34|554815|100
34|35479|0
34|461610|0
34|488455|0
34|120026|0
34|122715|0
34|141422|0
34|328372|0
34|610590|100
34|326735|0
34|433698|0
34|495713|0
34|608451|0
34|59855|0
34|134022|0
34|415058|0
34|525825|0
34|93802|100
34|579386|0
34|356967|0
34|8420|0
34|25851|0
34|46911|0
34|48703|0
34|127480|0
34|151403|0
34|168961|0
34|292808|0
34|319876|0
34|339451|0
34|456362|0
34|477423|0
34|512978|0
34|544828|0
34|574982|0
34|580963|0
34|9598|100
34|222645|100
34|443051|100
34|62558|57
34|52641|100
34|225587|100
34|358049|0
34|398861|0
34|290739|100
34|596809|100
34|294048|100
34|439388|0
34|428465|100
34|209146|100
34|137664|100
34|272831|100
34|22997|100
34|242166|100
34|92446|0
34|130270|0
34|137253|0
34|172792|0
34|233936|0
34|272181|0
34|87450|0
34|94847|0
34|190167|0
34|514834|100
34|569074|100
34|255643|0
34|274829|0
34|454914|0
34|449519|0
34|510233|0
34|517232|0
34|550418|0
34|347252|0
34|451270|0
34|579281|0
34|68688|100
34|406171|100
34|367083|0
34|449477|100
34|13274|0
34|55893|0
34|117341|0
34|129907|0
34|261875|0
34|477154|0
34|159393|0
34|215935|0
34|15651|0
34|53293|0
34|153041|0
34|359938|0
34|377868|0
34|388288|0
34|445874|0
34|494663|0
34|531899|0
34|556271|0
34|598346|0
34|621543|0
34|621635|0
34|314717|0
34|101615|0
34|428080|100
34|77581|0
34|257605|0
34|404093|100
34|159348|0
34|442191|0
34|544643|0
34|572797|0
34|302332|0
34|347295|0
34|23766|100
34|424641|0
34|36119|100
34|211178|100
34|601687|0
